-5.8572981,43.3586903,17/11/2021 17:30:54
-5.8572704,43.3586786,17/11/2021 17:30:59
-5.8572483,43.3586581,17/11/2021 17:31:04
-5.8572208,43.3586376,17/11/2021 17:31:09
-5.8572087,43.3586171,17/11/2021 17:31:13
-5.8571987,43.3585972,17/11/2021 17:31:18
-5.8571893,43.3585801,17/11/2021 17:31:23
-5.8571786,43.3585577,17/11/2021 17:31:28
-5.8571698,43.3585391,17/11/2021 17:31:32
-5.8571584,43.3585205,17/11/2021 17:31:37
-5.8571551,43.3584996,17/11/2021 17:31:41
-5.8571417,43.358484,17/11/2021 17:31:46
-5.857141,43.3584601,17/11/2021 17:31:50
-5.8571216,43.3584318,17/11/2021 17:31:55
-5.8571142,43.358405,17/11/2021 17:31:59
-5.8571013,43.3583784,17/11/2021 17:32:04
-5.8570852,43.3583511,17/11/2021 17:32:09
-5.8570745,43.3583194,17/11/2021 17:32:13
-5.8570624,43.3582887,17/11/2021 17:32:17
-5.8570524,43.3582624,17/11/2021 17:32:21
-5.8570323,43.3582366,17/11/2021 17:32:26
-5.8570276,43.358204,17/11/2021 17:32:31
-5.8570128,43.3581723,17/11/2021 17:32:36
-5.8570021,43.3581469,17/11/2021 17:32:41
-5.8569786,43.3581255,17/11/2021 17:32:45
-5.8569531,43.3581045,17/11/2021 17:32:50
-5.8569274,43.3580858,17/11/2021 17:32:55
-5.8569073,43.3580668,17/11/2021 17:33:00
-5.8568718,43.3580448,17/11/2021 17:33:05
-5.8568181,43.3580341,17/11/2021 17:33:10
-5.8567611,43.3580297,17/11/2021 17:33:14
-5.8567129,43.3580234,17/11/2021 17:33:19
-5.8566618,43.3580163,17/11/2021 17:33:24
-5.8566101,43.358008,17/11/2021 17:33:29
-5.8565652,43.3580055,17/11/2021 17:33:34
-5.856527,43.3579992,17/11/2021 17:33:38
-5.856476,43.3579938,17/11/2021 17:33:43
-5.8564304,43.357986,17/11/2021 17:33:48
-5.8563815,43.3579777,17/11/2021 17:33:52
-5.8563262,43.3579647,17/11/2021 17:33:56
-5.8562732,43.3579637,17/11/2021 17:34:01
-5.8562269,43.3579573,17/11/2021 17:34:06
-5.8561833,43.3579481,17/11/2021 17:34:10
-5.8561471,43.3579383,17/11/2021 17:34:15
-5.8561062,43.3579369,17/11/2021 17:34:20
-5.856068,43.3579335,17/11/2021 17:34:24
-5.8560244,43.357931,17/11/2021 17:34:29
-5.8559835,43.3579291,17/11/2021 17:34:34
-5.855946,43.3579198,17/11/2021 17:34:39
-5.8559077,43.3579159,17/11/2021 17:34:44
-5.8558662,43.3579096,17/11/2021 17:34:48
-5.8558253,43.3579037,17/11/2021 17:34:54
-5.8557852,43.3579266,17/11/2021 17:34:59
-5.8557631,43.357969,17/11/2021 17:35:04
-5.8557336,43.3580046,17/11/2021 17:35:09
-5.8556638,43.3580221,17/11/2021 17:35:13
-5.8556202,43.3580475,17/11/2021 17:35:18
-5.8556249,43.3580943,17/11/2021 17:35:23
-5.8555673,43.3581206,17/11/2021 17:35:28
-5.8555176,43.3581274,17/11/2021 17:35:32
-5.855468,43.3581294,17/11/2021 17:35:37
-5.8554217,43.3581284,17/11/2021 17:35:42
-5.8553672,43.3581277,17/11/2021 17:35:47
-5.8553109,43.358134,17/11/2021 17:35:52
-5.8552639,43.3581423,17/11/2021 17:35:56
-5.855223,43.3581453,17/11/2021 17:36:00
-5.8551774,43.3581492,17/11/2021 17:36:05
-5.8551339,43.3581492,17/11/2021 17:36:10
-5.8550816,43.3581453,17/11/2021 17:36:15
-5.8550066,43.3581474,17/11/2021 17:36:19
-5.8549637,43.3581532,17/11/2021 17:36:24
-5.8549087,43.3581547,17/11/2021 17:36:29
-5.8548645,43.3581605,17/11/2021 17:36:34
-5.8548095,43.3581669,17/11/2021 17:36:38
-5.8547632,43.358183,17/11/2021 17:36:42
-5.8547303,43.3581708,17/11/2021 17:36:46
-5.8547002,43.3581503,17/11/2021 17:36:51
-5.854672,43.3581298,17/11/2021 17:36:56
-5.8546445,43.3581108,17/11/2021 17:37:01
-5.8546378,43.3580864,17/11/2021 17:37:06
-5.8546331,43.358062,17/11/2021 17:37:11
