-5.8572796,43.3586762,17/11/2021 17:30:59
-5.857236,43.3586825,17/11/2021 17:31:04
-5.8571938,43.3586801,17/11/2021 17:31:09
-5.8571529,43.3586796,17/11/2021 17:31:14
-5.857112,43.3586777,17/11/2021 17:31:19
-5.857067,43.3586811,17/11/2021 17:31:24
-5.8570256,43.3586841,17/11/2021 17:31:29
-5.8569766,43.3586997,17/11/2021 17:31:34
-5.856929,43.3587114,17/11/2021 17:31:39
-5.8568827,43.3587153,17/11/2021 17:31:44
-5.8568318,43.3587178,17/11/2021 17:31:49
-5.8567728,43.3587207,17/11/2021 17:31:54
-5.8567206,43.3587207,17/11/2021 17:31:59
-5.856671,43.3587256,17/11/2021 17:32:04
-5.8566227,43.3587285,17/11/2021 17:32:09
-5.8565691,43.3587275,17/11/2021 17:32:14
-5.856506,43.3587271,17/11/2021 17:32:19
-5.8564537,43.3587343,17/11/2021 17:32:24
-5.8563982,43.3587401,17/11/2021 17:32:29
-5.8563426,43.3587449,17/11/2021 17:32:34
-5.8563003,43.3587474,17/11/2021 17:32:39
-5.8562527,43.3587508,17/11/2021 17:32:44
-5.8561951,43.3587605,17/11/2021 17:32:49
-5.8561461,43.358762,17/11/2021 17:32:54
-5.8560858,43.358761,17/11/2021 17:32:59
-5.856009,43.3587644,17/11/2021 17:33:04
-5.8559406,43.3587654,17/11/2021 17:33:09
-5.8558776,43.3587635,17/11/2021 17:33:14
-5.8558286,43.3587601,17/11/2021 17:33:19
-5.8557837,43.3587601,17/11/2021 17:33:24
-5.8557455,43.3587435,17/11/2021 17:33:29
-5.8557408,43.358724,17/11/2021 17:33:34
-5.8557378,43.3586932,17/11/2021 17:33:39
-5.8557351,43.3586674,17/11/2021 17:33:44
-5.8557304,43.358645,17/11/2021 17:33:49
-5.8557277,43.3586211,17/11/2021 17:33:54
-5.855727,43.3585985,17/11/2021 17:33:59
-5.855721,43.3585703,17/11/2021 17:34:04
-5.8557195,43.3585453,17/11/2021 17:34:08
-5.8557181,43.358518,17/11/2021 17:34:12
-5.8557154,43.3584883,17/11/2021 17:34:16
-5.8557081,43.3584571,17/11/2021 17:34:20
-5.855702,43.3584244,17/11/2021 17:34:24
-5.8556973,43.3583962,17/11/2021 17:34:28
-5.8556987,43.3583693,17/11/2021 17:34:32
-5.8556658,43.3583586,17/11/2021 17:34:37
-5.8556236,43.3583547,17/11/2021 17:34:42
-5.8556175,43.3583308,17/11/2021 17:34:47
-5.8556182,43.3583099,17/11/2021 17:34:52
-5.8556129,43.3582855,17/11/2021 17:34:57
-5.8556054,43.3582532,17/11/2021 17:35:03
-5.8555967,43.3582342,17/11/2021 17:34:08
-5.8555833,43.3582162,17/11/2021 17:34:13
-5.8555591,43.3581986,17/11/2021 17:34:19
-5.8555316,43.3581864,17/11/2021 17:34:24
-5.8555021,43.3581777,17/11/2021 17:34:29
-5.8554713,43.3581655,17/11/2021 17:34:34
-5.8554485,43.3581508,17/11/2021 17:34:39
-5.8554297,43.3581362,17/11/2021 17:35:42
-5.8553781,43.3581357,17/11/2021 17:35:46
-5.8553191,43.3581387,17/11/2021 17:35:51
-5.8552702,43.3581465,17/11/2021 17:35:56
-5.855232,43.3581518,17/11/2021 17:36:01
-5.8551864,43.3581552,17/11/2021 17:36:06
-5.8551441,43.3581562,17/11/2021 17:36:12
-5.8550912,43.3581543,17/11/2021 17:36:17
-5.8550167,43.3581499,17/11/2021 17:36:22
-5.8549738,43.3581562,17/11/2021 17:36:26
-5.8549208,43.3581611,17/11/2021 17:36:29
-5.854892,43.3581886,17/11/2021 17:36:34
-5.8549034,43.3582241,17/11/2021 17:36:39
-5.8549007,43.3582534,17/11/2021 17:36:44
-5.8549014,43.3582846,17/11/2021 17:36:49
