-5.9043191,43.5375618,16/11/2021 14:48:04
-5.9042829,43.5375627,16/11/2021 14:48:06
-5.904242,43.5375739,16/11/2021 14:48:09
-5.9042286,43.5375992,16/11/2021 14:48:12
-5.9042218,43.5376341,16/11/2021 14:48:15
-5.9042144,43.5376613,16/11/2021 14:48:17
-5.9042024,43.5376914,16/11/2021 14:48:19
-5.904191,43.5377269,16/11/2021 14:48:21
-5.9041809,43.5377619,16/11/2021 14:48:23
-5.9041789,43.5377964,16/11/2021 14:48:25
-5.9041655,43.5378266,16/11/2021 14:48:27
-5.9041648,43.5378538,16/11/2021 14:48:29
-5.9041655,43.5378864,16/11/2021 14:48:31
-5.9041439,43.5379158,16/11/2021 14:48:34
-5.9041211,43.5379576,16/11/2021 14:48:37
-5.904103,43.5379979,16/11/2021 14:48:41
-5.9040493,43.5380344,16/11/2021 14:48:46
-5.903997,43.5380538,16/11/2021 14:48:49
-5.9039654,43.5380775,16/11/2021 14:48:54
